#station_id r_mc scin_hg_tot_sig wcd_hg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_hg_em_sig wcd_hg_mu_sig
5040 793.183 1758 73489 1146 635 28916 44694
5048 772.124 2856 75587 2854 0 41463 31597
5040 793.183 1597 62642 367 1205 37588 23374
5048 772.124 5695 131711 1489 1527 58408 74009
5040 793.183 1904 88482 262 1601 37845 49902
5048 772.124 2198 81113 1416 691 38774 40810
5040 793.183 2312 69281 1702 415 27883 41046
5048 772.124 1453 63129 1112 233 38354 23769
5040 793.183 4855 70558 2957 1618 28972 41994
5048 772.124 1231 47667 1054 134 28246 19574
5040 793.183 852 61311 890 0 29367 31375
5048 772.124 3982 98875 2363 1493 37021 62317
5040 793.183 2248 57453 1260 929 26772 29304
5048 772.124 3034 64921 2129 914 27480 35936
5040 793.183 2482 63844 2122 0 29886 33420
5048 772.124 3049 100494 1046 1636 35165 64871
5040 793.183 3202 59608 2426 468 32582 28612
5048 772.124 1269 46798 1039 219 34926 12355
5040 793.183 3094 105939 1540 1494 46672 58240
5048 772.124 1275 79012 832 443 53093 24867
5040 793.183 1281 115136 155 1067 57210 58960
5048 772.124 6338 75350 5779 461 40722 34343
5040 793.183 2321 54070 2304 0 31727 21937
5048 772.124 1328 53075 833 0 36605 14713
5040 793.183 2250 59683 1764 523 36214 23987
5048 772.124 7160 125312 4534 2439 62111 65182
5040 793.183 2404 73257 1726 619 30843 40638
5048 772.124 2051 91336 1119 858 35848 56061
5040 793.183 2149 67610 1702 387 23139 42656
5048 772.124 2717 96217 1804 943 40019 56911
5040 793.183 2680 91514 1962 460 36081 54744
5048 772.124 2829 119651 2576 212 59373 58222
5040 793.183 1553 58584 1566 0 42411 15130
5048 772.124 1625 78958 874 675 35050 44650
5040 793.183 1512 47926 1173 339 32508 15804
5048 772.124 1062 52361 1045 0 27316 23324
5040 793.183 2279 83636 974 1285 43675 39135
5048 772.124 3395 74901 1561 1589 33554 40833
5040 793.183 1775 84952 607 534 28262 56475
5048 772.124 871 69448 822 0 45010 24313
5040 793.183 1228 55064 398 769 25353 30051
5048 772.124 2784 67732 2101 713 26504 41460
5040 793.183 2014 84631 1593 362 33395 49848
5048 772.124 904 85510 614 209 45064 39525
5040 793.183 1461 60726 408 1068 29484 30356
5048 772.124 1491 104071 1155 229 53801 50694
5040 793.183 3688 110852 1761 1725 46225 63872
5048 772.124 1612 91332 926 690 69356 20374
5040 793.183 2550 62109 2151 435 37793 24787
5048 772.124 3044 92334 2586 389 49182 39840
5040 793.183 1802 82622 1729 16 38821 43435
